2343	125
2344	116
2345	138
2346	139
2347	130
2348	130
2349	135
2350	142
2351	113
2352	151
2353	141
2354	131
2355	122
2356	136
2357	137
2358	128
2359	134
2360	119
2361	128
2362	127
2363	132
2364	111
2365	132
2366	142
2367	124
2368	121
2369	132
2370	143
2371	138
2372	121
2373	118
2374	128
2375	122
2376	155
2377	122
2378	143
2379	133
2380	110
2381	117
2382	137
2383	133
2384	141
2385	142
2386	138
2387	109
2388	111
2389	116
2390	127
2391	146
2392	147
2393	128
2394	129
2395	111
2396	141
2397	105
2398	143
2399	126
2400	110
2401	130
2402	117
2403	124
2404	132
2405	126
2406	110
2407	157
2408	118
2409	146
2410	137
2411	125
2412	137
2413	146
2414	125
2415	116
2416	155
2417	133
2418	142
2419	144
2420	139
2421	130
2422	112
2423	110
2424	146
2425	123
2426	126
2427	125
2428	128
2429	125
2430	116
2431	137
2432	128
2433	132
2434	133
2435	150
2436	135
2437	128
2438	136
2439	130
2440	133
2441	128
2442	160
2443	135
2444	154
2445	137
2446	121
2447	124
2448	126
2449	128
2450	133
2451	101
2452	142
2453	120
2454	118
2455	133
2456	147
2457	118
2458	137
2459	113
2460	134
2461	115
2462	140
2463	133
2464	123
2465	134
2466	100
2467	127
2468	132
2469	107
2470	122
2471	96
2472	111
2473	118
2474	107
2475	121
2476	116
2477	141
2478	131
2479	130
2480	116
2481	156
2482	124
2483	109
2484	129
2485	122
2486	136
2487	128
2488	131
2489	119
2490	115
2491	107
2492	128
2493	125
2494	130
2495	127
2496	108
2497	126
2498	135
2499	152
2500	131
2501	124
2502	150
2503	103
2504	116
2505	128
2506	138
2507	143
2508	160
2509	144
2510	145
2511	122
2512	117
2513	127
2514	175
2515	133
2516	141
2517	113
2518	139
2519	126
2520	138
2521	126
2522	118
2523	136
2524	112
2525	131
2526	103
2527	121
2528	118
2529	115
2530	115
2531	114
2532	113
2533	106
2534	131
2535	134
2536	137
2537	113
2538	94
2539	109
2540	102
2541	112
2542	95
2543	115
2544	125
2545	98
2546	120
2547	116
2548	127
2549	115
2550	119
2551	100
2552	114
2553	129
2554	107
2555	117
2556	129
2557	117
2558	118
2559	119
2560	98
2561	95
2562	112
2563	119
2564	131
2565	107
2566	86
2567	126
2568	122
2569	106
2570	112
2571	115
2572	85
2573	93
2574	120
2575	96
2576	109
2577	114
2578	110
2579	113
2580	134
2581	103
2582	111
2583	115
2584	109
2585	122
2586	115
2587	111
2588	100
2589	100
2590	105
2591	125
2592	122
2593	111
2594	88
2595	125
2596	103
2597	119
2598	106
2599	105
2600	95
2601	88
2602	111
2603	113
2604	98
2605	89
2606	101
2607	97
2608	102
2609	124
2610	123
2611	110
2612	106
2613	112
2614	101
2615	117
2616	105
2617	107
2618	97
2619	105
2620	120
2621	103
2622	117
2623	108
2624	119
2625	104
2626	95
2627	102
2628	113
2629	107
2630	95
2631	97
2632	92
2633	92
2634	105
2635	114
2636	117
2637	93
2638	86
2639	95
2640	99
2641	99
2642	119
2643	123
2644	92
2645	97
2646	117
2647	96
2648	91
2649	97
2650	80
2651	87
2652	89
2653	103
2654	115
2655	104
2656	102
2657	99
2658	101
2659	82
2660	93
2661	100
2662	108
2663	128
2664	113
2665	101
2666	96
2667	107
2668	104
2669	122
2670	98
2671	95
2672	120
2673	96
2674	90
2675	112
2676	93
2677	96
2678	106
2679	105
2680	96
2681	97
2682	110
2683	101
2684	109
2685	124
2686	100
2687	91
2688	89
2689	86
2690	101
2691	92
2692	83
2693	86
2694	94
2695	97
2696	76
2697	108
2698	109
2699	77
2700	102
2701	93
2702	96
2703	104
2704	100
2705	107
2706	107
2707	94
2708	97
2709	98
2710	115
2711	111
2712	115
2713	101
2714	110
2715	87
2716	90
2717	103
2718	121
2719	110
2720	104
2721	108
2722	92
2723	103
2724	105
2725	115
2726	113
2727	109
2728	114
2729	107
2730	93
2731	93
2732	114
2733	99
2734	91
2735	92
2736	102
2737	110
2738	105
2739	98
2740	104
2741	97
2742	95
2743	84
2744	82
2745	77
2746	96
2747	94
2748	89
2749	109
2750	89
2751	88
2752	103
2753	99
2754	102
2755	101
2756	88
2757	97
2758	79
2759	87
2760	104
2761	97
2762	100
2763	102
2764	80
2765	96
2766	103
2767	106
2768	89
2769	100
2770	93
2771	123
2772	104
2773	81
2774	91
2775	106
2776	93
2777	91
2778	83
2779	98
2780	85
2781	105
2782	97
2783	100
2784	105
2785	97
2786	74
